junction	junction_type	abundance_change	p_val	q_val	geneID	geneName	junctions	sig_junctions	centre_dist	significant	zero_replacement
chr5:157266196-157285338	N_w	1.6326281865883503	0.006713075068631549	0.009154193275406657	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	yes	True
chr5:157266585-157285338	N_w	1.6787830388595422	0.0036386706491401263	0.009154193275406657	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	yes	True
chr5:157285479-157287018	N_w	0.11704763066758439	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157287109-157294782	N_w	0.2499230102298856	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157294861-157295378	N_w	0.6695295481238032	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	True
chr5:157294861-157296672	N_w	-0.553201523651236	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157295452-157296672	N_w	0.8358436111442817	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	True
chr5:157296775-157300714	N_w	-0.18836008420107486	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157300897-157302793	N_w	-0.016177902078572948	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157302891-157304237	N_w	-0.5747448384775644	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157304367-157307760	N_w	-0.8088990670790219	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157307866-157309742	N_w	-0.19658347832897138	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	True
chr5:157309835-157311663	N_w	-0.5723194451082185	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157311782-157314343	N_w	-0.23315968973786616	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157314464-157314968	N_w	-0.2512695344466601	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157315095-157319761	N_w	0.41952842212836183	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157319929-157320654	N_w	-0.23041345399365148	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157320803-157323920	N_w	-0.2897968658177549	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157324075-157325481	N_w	-0.5498958148495487	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157325639-157326170	N_w	-0.4261771268580529	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157326268-157327972	N_w	-0.07965775233797615	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157328050-157330741	N_w	-0.7370883573920137	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157330851-157333326	N_w	-0.49351595224784395	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157333447-157339056	N_w	-0.46928562706533156	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157339257-157341069	N_w	-0.7429709160064528	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157341158-157359004	N_w	-0.7103587114647991	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157354480-157359004	N_w	1.2869403658794265	0.011950362331302	0.0149379529141275	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	yes	True
chr5:157359149-157360281	N_w	-0.06085370501788079	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157360373-157360554	N_w	1.2721138461085217	0.004964548120907133	0.009154193275406657	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	yes	True
chr5:157360373-157361467	N_w	-0.8893353531806161	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157360623-157361467	N_w	0.9020878874155677	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	True
chr5:157361599-157382589	N_w	-0.5249191202162649	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157382663-157383264	N_w	-0.19801415746694295	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157383360-157389188	N_w	0.4857898354053518	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157389428-157390520	N_w	0.36922320418988186	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr5:157390669-157392832	N_w	-0.12244010971624242	1	1	ENSG00000055163.19	CYFIP2	36	4	4.119349123283787	no	False
chr2:182925819-182926815	N_w	-0.36687243025039523	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182926906-182928116	N_w	-0.10996096356783935	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182928227-182928782	N_w	-0.1348690357728789	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182928900-182930694	N_w	0.07614838744665464	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182930789-182934751	N_w	0.0050903721613294595	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182934833-182935292	N_w	-0.11035940262965283	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182935376-182942069	N_w	-0.04265902361115925	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182942164-182952404	N_w	-0.07462126145449122	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182952503-182952792	N_w	-0.21605039617353955	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182952924-182953112	N_w	-0.3358738650858865	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182953332-182956461	N_w	0.09521973739302314	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182956594-182957456	N_w	0.17742840292205325	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182957597-182962158	N_w	0.0609900448230164	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182962279-182964675	N_w	0.15126525840943855	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182964809-182967215	N_w	-0.09079513583433438	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182967362-182976892	N_w	-0.506411880565462	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182976952-182978833	N_w	-0.2435095871520004	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182978916-182981243	N_w	0.3163139496368133	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182981377-182982820	N_w	-0.2006506295824526	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182982928-182983285	N_w	0.5161974485195451	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182983383-182986170	N_w	-0.04937465482628878	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182986228-182989029	N_w	0.23535397359927504	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182989187-182994838	N_w	0.23424526577894442	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182994888-182995700	N_w	-0.11683853253801842	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:182995839-183001952	N_w	0.17060110531057043	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:183002044-183002126	N_w	0.4107703028012803	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:183002270-183002973	N_w	-1.031676302744541	0.002642994761411096	0.009154193275406657	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	yes	False
chr2:183003031-183003232	N_w	-0.1542871573137754	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:183003320-183023805	N_w	0.8755177447859814	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:183003326-183023805	N_w	-0.3318063886426468	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr2:183023917-183037991	N_w	0.7914746541574378	1	1	ENSG00000061676.14	NCKAP1	31	1	2.015708912210908	no	False
chr17:49210842-49216530	N_w	-0.22605000552016669	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr17:49216699-49217738	N_w	0.06767105203910728	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr17:49217916-49219539	N_w	0.23949285562250994	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr17:49219626-49219857	N_w	-0.48591374013213506	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr17:49219954-49220168	N_w	0.185822646864136	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr17:49220327-49222090	N_w	0.15033009959839447	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr17:49222226-49222551	N_w	0.06864709152815393	1	1	ENSG00000108798.8	ABI3	7	0	0.6410839142665357	no	False
chr12:110435218-110436109	N_w	-0.22457478085101923	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110436202-110436556	N_w	-0.021427338625964687	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110436205-110436556	N_w	-0.39578975012960926	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110436205-110436664	N_w	0.8852988422695351	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	True
chr12:110436205-110437083	N_w	0.5754611014453821	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	True
chr12:110436684-110437083	N_w	-0.7205323458753954	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110437153-110440311	N_w	-0.7065960758379606	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110437153-110445451	N_w	0.36615566582096504	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110440389-110445451	N_w	-0.2943742826348925	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr12:110445552-110450254	N_w	0.5363789644189597	1	1	ENSG00000111229.15	ARPC3	10	0	1.687994510638618	no	False
chr6:110100680-110101587	N_w	-1.0290830414123278	0.002642994761411096	0.009154193275406657	ENSG00000112290.12	WASF1	11	3	2.814857218413007	yes	False
chr6:110102217-110103377	N_w	-0.6648295572593137	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr6:110103558-110105406	N_w	-0.5090601644712393	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr6:110105577-110107076	N_w	1.5070368600393598	0.004964548120907133	0.009154193275406657	ENSG00000112290.12	WASF1	11	3	2.814857218413007	yes	True
chr6:110105580-110107076	N_w	-0.25289038737774444	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr6:110107195-110108527	N_w	-0.4945339552425656	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	False
chr6:110108682-110113325	N_w	-0.7286068348842747	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr6:110113461-110127468	N_w	-0.6062166618684393	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr6:110127630-110160634	N_w	1.1388229480488117	0.026562452084442117	0.028459770090473697	ENSG00000112290.12	WASF1	11	3	2.814857218413007	yes	True
chr6:110127630-110179438	N_w	0.6704238912985357	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr6:110178743-110179438	N_w	0.9689369031291974	1	1	ENSG00000112290.12	WASF1	11	3	2.814857218413007	no	True
chr2:113890324-113913171	N_w	0.5244574354176622	1	1	ENSG00000115091.11	ACTR3	11	1	1.8747462708850753	no	False
chr2:113913228-113916883	N_w	0.31486762859078066	1	1	ENSG00000115091.11	ACTR3	11	1	1.8747462708850753	no	False
chr2:113917009-113927344	N_w	0.03181848133354036	1	1	ENSG00000115091.11	ACTR3	11	1	1.8747462708850753	no	False
chr2:113927456-113931300	N_w	0.2848352520539752	1	1	ENSG00000115091.11	ACTR3	11	1	1.8747462708850753	no	False
chr2:113931397-113934278	N_w	0.10596507121027837	1	1	ENSG00000115091.11	ACTR3	11	1	1.8747462708850753	no	False
chr2:113934387-113939958	N_w	0.15314182621565733	1	1	ENSG00000115091.11	ACTR3	11	1	1.8747462708850753	no	False
