junction	junction_type	abundance_change	p_val	q_val	geneID	geneName	junctions	sig_junctions	centre_dist	significant	zero_replacement
chr5:157266196-157285338	N_w	0.520910643123297	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	True
chr5:157280389-157293242	N_w	0.0661712087166898	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	True
chr5:157285479-157287018	N_w	0.2345107824041538	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157287109-157294782	N_w	0.42730595949392997	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157294861-157296672	N_w	0.19836802060092845	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157296775-157300714	N_w	0.594221576946313	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157300897-157302793	N_w	0.2674653290244509	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157302891-157304237	N_w	0.19213905483123356	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157304367-157307760	N_w	0.3699251172358908	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157307866-157309742	N_w	0.07501315277021614	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157309835-157311663	N_w	-0.20191527330887332	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157311782-157314343	N_w	-0.016079434337767762	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157314464-157314968	N_w	0.3538430661330664	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157315095-157319761	N_w	0.08633566449695598	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157319929-157320654	N_w	0.2343911574931721	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157320803-157323920	N_w	0.07370997902276269	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157324075-157325481	N_w	0.019411400613832785	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157325639-157326170	N_w	-0.18369584116319726	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157326268-157327972	N_w	0.2859194258294587	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	True
chr5:157328050-157330741	N_w	-0.4620523182187689	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157330851-157333326	N_w	-0.17183385353368597	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157333447-157339056	N_w	-0.20433526881140704	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157339257-157341069	N_w	-0.256475592201711	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157341158-157359004	N_w	-0.7623594151610694	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157359149-157360281	N_w	-0.5090515538979096	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157360373-157361467	N_w	-0.4058178114368389	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157360623-157361467	N_w	0.6319636270590898	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	True
chr5:157361599-157382589	N_w	-0.2589933444410737	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157382663-157383264	N_w	-0.562130223065676	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157383360-157389188	N_w	-0.26819548836511375	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157389428-157390520	N_w	0.1443958350228347	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr5:157390669-157392832	N_w	-0.5130655828751839	1	1	ENSG00000055163.19	CYFIP2	32	0	2.0001612298249216	no	False
chr2:182925819-182926815	N_w	-0.6500291074780261	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182926906-182928116	N_w	-0.3947253304126004	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182928227-182928782	N_w	-0.17917145187213512	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182928900-182930694	N_w	-0.4390006820736502	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182930789-182934751	N_w	-0.292161014253956	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182934833-182935292	N_w	-0.6029412648228065	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182935376-182942069	N_w	-0.3437031338466331	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182942164-182952404	N_w	-0.18817874340859275	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182952503-182952792	N_w	-0.4164142156306494	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182952924-182953112	N_w	-0.06961374945587501	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182953332-182956461	N_w	-0.45284539715705047	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182956594-182957456	N_w	0.10880048753493919	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182957597-182962158	N_w	0.09476630913843818	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182962279-182964675	N_w	0.31268457438648467	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182964809-182967215	N_w	-0.026538463267568507	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182967362-182976892	N_w	0.18728147021501967	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182976952-182978833	N_w	0.6143134622140276	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182978916-182981243	N_w	0.02882650067359757	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182981377-182982820	N_w	-0.13013778175792984	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182982928-182983285	N_w	0.42679100300305944	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182983383-182986170	N_w	0.049003032559307824	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182986228-182989029	N_w	0.5376326965125451	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182989187-182994838	N_w	0.0831594719038639	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182994888-182995700	N_w	0.33009156460690453	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:182995839-183001952	N_w	0.10982737682714655	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:183002044-183002126	N_w	0.17171494668678244	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:183002270-183002973	N_w	0.3578641996344837	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:183003031-183003232	N_w	0.2864426893598766	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:183003326-183023805	N_w	0.1393823583948981	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr2:183023917-183037991	N_w	0.34687819178609725	1	1	ENSG00000061676.14	NCKAP1	30	0	1.8219040323650104	no	False
chr17:49210842-49216530	N_w	-0.07211377058803159	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	False
chr17:49216699-49217738	N_w	0.23390471150972098	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	True
chr17:49217916-49219539	N_w	-0.12069225761443284	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	True
chr17:49219626-49219857	N_w	0.17805935253054278	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	False
chr17:49219954-49220168	N_w	0.06514011948779927	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	False
chr17:49220327-49222069	N_w	-0.42627926476637895	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	True
chr17:49220327-49222090	N_w	-0.03990807364717799	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	False
chr17:49222226-49222551	N_w	0.18188918308795832	1	1	ENSG00000108798.8	ABI3	8	0	0.5716792282826241	no	False
chr12:110435218-110436109	N_w	0.18070315847700025	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	False
chr12:110436202-110436556	N_w	-0.04648498876793328	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	False
chr12:110436205-110436556	N_w	0.12688211345180944	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	False
chr12:110436205-110436664	N_w	-0.3106069417321269	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	False
chr12:110436205-110437083	N_w	-0.33233304696877575	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	True
chr12:110436684-110437083	N_w	0.36102829898417665	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	False
chr12:110437153-110440311	N_w	0.5821234826957986	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	False
chr12:110437153-110445451	N_w	-0.4525768789861231	1	1	ENSG00000111229.15	ARPC3	11	0	1.1443271884775805	no	True
